"question_idx","token","token_text","early_decoder","probe_output"
"0","32655"," asleep","probe_model_answer_correct","[0.40155942054332316, 0.5984405794566767]"
"0","2184"," during","probe_model_answer_correct","[0.13231919098034792, 0.867680809019652]"
"0","270"," the","probe_model_answer_correct","[0.05178624023841289, 0.9482137597615871]"
"0","2173"," day","probe_model_answer_correct","[0.09045863432527235, 0.9095413656747277]"
"0","344"," is","probe_model_answer_correct","[0.19151626830661192, 0.8084837316933882]"
"0","32094"," Nar","probe_model_answer_correct","[0.8060503479267546, 0.1939496520732455]"
"0","33933","cole","probe_model_answer_correct","[0.7897052462765344, 0.21029475372346557]"
"0","32987","psy","probe_model_answer_correct","[0.23771320938480736, 0.7622867906151926]"
"0","339",".\n\n","probe_model_answer_correct","[0.5566157633767533, 0.4433842366232467]"
"0","37557","Final","probe_model_answer_correct","[0.9437892531691897, 0.056210746830810274]"
"0","3287"," answer","probe_model_answer_correct","[0.994069197427667, 0.005930802572333053]"
"0","28",":","probe_model_answer_correct","[0.3957027931293157, 0.6042972068706843]"
"0","420"," D","probe_model_answer_correct","[0.8664851994422376, 0.13351480055776244]"
"0","16",".","probe_model_answer_correct","[0.5432802611161511, 0.4567197388838488]"
"0","32094"," Nar","probe_model_answer_correct","[0.9465530305231525, 0.05344696947684753]"
"0","33933","cole","probe_model_answer_correct","[0.2918847590151175, 0.7081152409848827]"
"0","32987","psy","probe_model_answer_correct","[0.8009502524244705, 0.19904974757552946]"
"0","0","","probe_model_answer","[0.2095709383571692, 0.033552052939741825, 0.5179242191057564, 0.23895278959733254]"
"0","33001","Okay","probe_model_answer","[0.09707819697345074, 0.5121547495990472, 0.014932338660200058, 0.37583471476730207]"
"0","14",",","probe_model_answer","[0.009297433280714548, 0.7692345585998592, 0.02764700899279891, 0.1938209991266272]"
"0","832"," so","probe_model_answer","[0.5028986245076905, 0.01958225209326294, 0.014835782560695733, 0.46268334083835083]"
"0","342"," I","probe_model_answer","[0.15829684078636552, 0.49801946161541294, 0.3216407287539447, 0.022042968844276853]"
"0","5270","'ve","probe_model_answer","[0.82861980700864, 0.0034423302713162004, 0.03513069033614648, 0.13280717238389744]"
"0","3557"," got","probe_model_answer","[0.0431310309997041, 0.025287256407704253, 0.19861995359916537, 0.7329617589934262]"
"0","566"," this","probe_model_answer","[0.03373165313857824, 0.062060687973006255, 0.5617499905777615, 0.3424576683106539]"
"0","3417"," question","probe_model_answer","[0.2010143417964233, 0.4270956559144911, 0.05681483501193716, 0.31507516727714846]"
"0","2155"," here","probe_model_answer","[0.18110325846098851, 0.1746994677613744, 0.1518264905914883, 0.4923707831861489]"
"0","943"," about","probe_model_answer","[0.43928926385780315, 0.1419388200617396, 0.35174859723793805, 0.06702331884251923]"
"0","260"," a","probe_model_answer","[0.04845500884561068, 0.16006789882647465, 0.2912984271728696, 0.5001786651550449]"
"0","13957"," disorder","probe_model_answer","[0.2520223123660431, 0.2798369800738505, 0.4396270896665955, 0.02851361789351097]"
"0","14747"," characterized","probe_model_answer","[0.26198205050829815, 0.42138554482664325, 0.13431891658146106, 0.18231348808359762]"
"0","513"," by","probe_model_answer","[0.08318461033826449, 0.11695289264377887, 0.06888991609301225, 0.7309725809249443]"
"0","104671"," uncontroll","probe_model_answer","[0.6634580100620665, 0.08239384842798915, 0.03765020793798362, 0.21649793357196065]"
"0","679","able","probe_model_answer","[0.10382437708307021, 0.5821223134166612, 0.2641579827699268, 0.049895326730341756]"
"0","29193"," episodes","probe_model_answer","[0.07367401780378745, 0.35780207320632895, 0.534988549686766, 0.03353535930311767]"
"0","294"," of","probe_model_answer","[0.7311921208351114, 0.2253539782524406, 0.031338361291579, 0.012115539620869007]"
"0","17377"," falling","probe_model_answer","[0.15090397420541682, 0.645017608828055, 0.13243327212360406, 0.07164514484292411]"
"0","32655"," asleep","probe_model_answer","[0.06491844857147815, 0.19733620485332007, 0.6521834065912857, 0.08556193998391591]"
"0","2184"," during","probe_model_answer","[0.04636594122620916, 0.10722364669741628, 0.4319895455235609, 0.4144208665528138]"
"0","270"," the","probe_model_answer","[0.16181716417347433, 0.6339016940324589, 0.05062748834699628, 0.15365365344707052]"
"0","2173"," day","probe_model_answer","[0.3855842352080285, 0.24473733964054287, 0.15333589889684984, 0.21634252625457875]"
"0","16",".","probe_model_answer","[0.3836172435905101, 0.2996273723229227, 0.252196016639757, 0.06455936744681023]"
"0","455"," The","probe_model_answer","[0.014683474466461661, 0.6910387320358641, 0.24475305635972072, 0.049524737137953655]"
"0","6536"," options","probe_model_answer","[0.5119040289087429, 0.249457879583099, 0.20789650481211863, 0.0307415866960394]"
"0","477"," are","probe_model_answer","[0.1605544900897247, 0.08200792506147013, 0.23981275118799864, 0.5176248336608066]"
"0","56893"," Dys","probe_model_answer","[0.3385079563658341, 0.4768903997973236, 0.02623373301824493, 0.1583679108185973]"
"0","77791","lexia","probe_model_answer","[0.42545397248148636, 0.30772265925119086, 0.0763085791046029, 0.19051478916271988]"
"0","14",",","probe_model_answer","[0.3137446658251046, 0.02795321540611905, 0.259553849769914, 0.39874826899886245]"
"0","104610"," Epile","probe_model_answer","[0.020005922912990925, 0.23774086563522592, 0.3600276513687023, 0.38222556008308084]"
"0","32987","psy","probe_model_answer","[0.06863677163885604, 0.02341357919871026, 0.4868079556835074, 0.42114169347892644]"
"0","14",",","probe_model_answer","[0.22011882809023126, 0.2384576120978616, 0.27587305435620213, 0.2655505054557051]"
"0","25640"," Hydro","probe_model_answer","[0.2792169414533207, 0.06816613851270191, 0.4830233236628388, 0.1695935963711385]"
"0","104159","cephalus","probe_model_answer","[0.4085586210879157, 0.31996053387814904, 0.25875317815534304, 0.012727666878592264]"
"0","14",",","probe_model_answer","[0.3460928031988707, 0.22950173670713497, 0.2460583535367592, 0.17834710655723515]"
"0","305"," and","probe_model_answer","[0.06644170634222193, 0.1266965946790326, 0.31521176713133836, 0.491649931847407]"
"0","32094"," Nar","probe_model_answer","[0.3689978799377739, 0.4461234106875028, 0.0505514204864475, 0.13432728888827586]"
"0","33933","cole","probe_model_answer","[0.299835859030649, 0.5131604511084781, 0.09904743662832016, 0.08795625323255284]"
"0","32987","psy","probe_model_answer","[0.08654809401671121, 0.262816429511515, 0.22846144351343933, 0.42217403295833433]"
"0","16",".","probe_model_answer","[0.6905612137702559, 0.03459709780052091, 0.24771983361459532, 0.027121854814627915]"
"0","437"," H","probe_model_answer","[0.29130566119502194, 0.119901445134452, 0.015178429511290876, 0.5736144641592351]"
"0","6002","mm","probe_model_answer","[0.20009182214056914, 0.025762719881366743, 0.13686944022498734, 0.6372760177530769]"
"0","14",",","probe_model_answer","[0.750111569884701, 0.053148022472935465, 0.12147565917371796, 0.07526474846864553]"
"0","2513"," let","probe_model_answer","[0.33876655098494024, 0.14682721014861583, 0.09047867421233151, 0.4239275646541124]"
"0","678"," me","probe_model_answer","[0.21190006829484928, 0.3716775328896113, 0.4040423320376493, 0.012380066777890214]"
"0","2118"," think","probe_model_answer","[0.03522078123922522, 0.26460222602438177, 0.044282750625366143, 0.6558942421110269]"
"0","1407"," through","probe_model_answer","[0.30143780445471785, 0.0780682278273332, 0.5990359860193467, 0.02145798169860214]"
"0","1660"," each","probe_model_answer","[0.3207506021281798, 0.2367799999101853, 0.40123595950015467, 0.041233438461480254]"
"0","834"," one","probe_model_answer","[0.21975679882660898, 0.3330408183289613, 0.24806598694635204, 0.19913639589807777]"
"0","339",".\n\n","probe_model_answer","[0.2559764059386105, 0.01314943067907829, 0.5808737686719098, 0.1500003947104015]"
"0","10318","First","probe_model_answer","[0.06324601492564998, 0.18419473669931216, 0.14048363355609544, 0.6120756148189425]"
"0","14",",","probe_model_answer","[0.07014749787917539, 0.5913459421477391, 0.1620289895504377, 0.17647757042264792]"
"0","342"," I","probe_model_answer","[0.5944853146749406, 0.06721372181689976, 0.31147260456219544, 0.02682835894596406]"
"0","5922","'ll","probe_model_answer","[0.056024515171351194, 0.20073434599504378, 0.0375772396475228, 0.7056638991860822]"
"0","1904"," start","probe_model_answer","[0.15796247488573695, 0.04289145213799268, 0.42022173116394385, 0.3789243418123266]"
"0","513"," by","probe_model_answer","[0.20883586631060014, 0.3349720742280528, 0.005532093626824645, 0.4506599658345224]"
"0","96703"," recalling","probe_model_answer","[0.2279245448333042, 0.10867952761220401, 0.004486793387816956, 0.6589091341666748]"
"0","1205"," what","probe_model_answer","[0.1705512030905565, 0.34558841101313065, 0.29561879030662724, 0.18824159558968545]"
"0","1660"," each","probe_model_answer","[0.022277325592523194, 0.17695038237937363, 0.18923464591650002, 0.6115376461116031]"
"0","294"," of","probe_model_answer","[0.15751274806273646, 0.19883548334540604, 0.16566217528981003, 0.4779895933020473]"
"0","1305"," these","probe_model_answer","[0.17380095752993913, 0.317624044767871, 0.47347210246057025, 0.035102895241619546]"
"0","14269"," disorders","probe_model_answer","[0.16019764384375068, 0.5839668640596817, 0.09384730730395617, 0.1619881847926115]"
"0","8600"," typically","probe_model_answer","[0.045284602575373804, 0.354300647690578, 0.008945643627063129, 0.591469106106985]"
"0","10045"," involves","probe_model_answer","[0.4002523023709316, 0.3790048121462722, 0.05709515646938611, 0.16364772901340996]"
"0","16",".","probe_model_answer","[0.35309836562042757, 0.07899207543939736, 0.5295466535751111, 0.038362905365064065]"
"0","56893"," Dys","probe_model_answer","[0.1414506724186482, 0.0015890414120277106, 0.4635557868727111, 0.3934044992966131]"
"0","77791","lexia","probe_model_answer","[0.4510392838089117, 0.0022394644244938767, 0.10916837753770227, 0.43755287422889205]"
"0","344"," is","probe_model_answer","[0.09456519686553388, 0.2782531569737712, 0.5270983690904504, 0.10008327707024475]"
"0","260"," a","probe_model_answer","[0.16494950093308752, 0.6253239568879746, 0.0172414691849926, 0.19248507299394535]"
"0","3607"," learning","probe_model_answer","[0.28000495955060833, 0.22526823266597273, 0.3788780276633362, 0.11584878012008279]"
"0","22042"," disability","probe_model_answer","[0.1291060289859559, 0.10429071062458867, 0.10470942839561613, 0.6618938319938392]"
"0","14",",","probe_model_answer","[0.000985342245344553, 0.7991549771059029, 0.14885596149033703, 0.051003719158415485]"
"0","1748"," right","probe_model_answer","[0.28867235953115594, 0.2795681149278226, 0.04199425674290858, 0.3897652687981128]"
"0","33","?","probe_model_answer","[0.07462082060289615, 0.024850877428551337, 0.5150717870210817, 0.38545651494747074]"
"0","983"," It","probe_model_answer","[0.14870609815110392, 0.09922055724612393, 0.30654297366684075, 0.4455303709359314]"
"0","734","'s","probe_model_answer","[0.023260720955335563, 0.21289939073947337, 0.6328829925696552, 0.130956895735536]"
"0","943"," about","probe_model_answer","[0.17762715680889313, 0.3367121341253448, 0.08324774879437662, 0.4024129602713855]"
"0","18330"," difficulties","probe_model_answer","[0.7550487425330665, 0.11378256290803516, 0.11397345640030616, 0.017195238158592044]"
"0","295"," in","probe_model_answer","[0.10803800280022777, 0.31576386069914975, 0.3692233651918332, 0.2069747713087891]"
"0","5081"," reading","probe_model_answer","[0.0070009495706337575, 0.5884270756053416, 0.33928449737062405, 0.06528747745340066]"
"0","305"," and","probe_model_answer","[0.059085107952877865, 0.08697363463963369, 0.7837220133552744, 0.07021924405221411]"
"0","4985"," writing","probe_model_answer","[0.3767461368922605, 0.3711505038335977, 0.17524237370036233, 0.07686098557377939]"
"0","14",",","probe_model_answer","[0.2795700292871117, 0.1005729219151903, 0.03204922840342715, 0.5878078203942708]"
"0","554"," not","probe_model_answer","[0.025562352189506064, 0.03234685829630074, 0.4870538970398297, 0.45503689247436346]"
"0","3146"," really","probe_model_answer","[0.09883903217492854, 0.3709576869806571, 0.4710294982529681, 0.05917378259144612]"
"0","4524"," related","probe_model_answer","[0.11779554693309359, 0.23145085280521335, 0.31928195954443833, 0.33147164071725466]"
"0","304"," to","probe_model_answer","[0.36505684263657767, 0.09009959523406855, 0.21570694308962607, 0.3291366190397278]"
"0","7053"," sleep","probe_model_answer","[0.2634130316136912, 0.42323940461371806, 0.09262489931246438, 0.22072266446012634]"
"0","16",".","probe_model_answer","[0.3839176074296481, 0.4292743647532467, 0.026027831662933962, 0.1607801961541712]"
"0","3016"," So","probe_model_answer","[0.05075323830442646, 0.771568570676645, 0.14514483263447692, 0.032533358384451705]"
"0","334"," A","probe_model_answer","[0.1355917250041272, 0.2834774250633018, 0.5750890848484084, 0.005841765084162722]"
"0","344"," is","probe_model_answer","[0.01968997121650408, 0.011273341207050291, 0.3537927319055104, 0.6152439556709351]"
"0","6162"," probably","probe_model_answer","[0.2981523020670762, 0.2668471388778887, 0.04304722659876228, 0.39195333245627284]"
"0","554"," not","probe_model_answer","[0.2628235358827386, 0.2493753982568657, 0.41763308611130273, 0.07016797974909288]"
"0","270"," the","probe_model_answer","[0.06710892304353477, 0.3801851530166914, 0.26541145416699924, 0.28729446977277445]"
"0","3287"," answer","probe_model_answer","[0.004674399676846558, 0.2055175551616375, 0.2866018152750907, 0.5032062298864254]"
"0","339",".\n\n","probe_model_answer","[0.5976155775969647, 0.09258308905979669, 0.0660904887570119, 0.24371084458622663]"
"0","11534","Next","probe_model_answer","[0.14189591548339964, 0.19927161288008174, 0.54115896012087, 0.11767351151564868]"
"0","14",",","probe_model_answer","[0.061887629786331194, 0.2340697433853019, 0.44205023677751015, 0.26199239005085684]"
"0","104610"," Epile","probe_model_answer","[0.07430733080391425, 0.5699136071700449, 0.27381316844472525, 0.08196589358131558]"
"0","32987","psy","probe_model_answer","[0.2621569046586136, 0.2675084191374978, 0.025185796840900963, 0.44514887936298764]"
"0","16",".","probe_model_answer","[0.1280066699823659, 0.6628416432899761, 0.0835997477077172, 0.12555193901994086]"
"0","342"," I","probe_model_answer","[0.1982530697342393, 0.30678290223357774, 0.04172961050847957, 0.4532344175237034]"
