"question_idx","sentence_idx","layer_idx","early_decoder","probe_output","probe_ans"
"1","11","25","probe_model_answer_correct","[0.4101484389653612, 0.5898515610346389]","1"
"1","11","26","probe_model_answer_correct","[0.3123872716844005, 0.6876127283155995]","1"
"1","11","27","probe_model_answer_correct","[0.5772175547645034, 0.4227824452354965]","0"
"1","12","0","probe_model_answer_correct","[0.5159392667191433, 0.48406073328085686]","0"
"1","12","1","probe_model_answer_correct","[0.51548360173941, 0.48451639826059006]","0"
"1","12","2","probe_model_answer_correct","[0.42386620291472843, 0.5761337970852716]","1"
"1","12","3","probe_model_answer_correct","[0.6183663714411027, 0.3816336285588973]","0"
"1","12","4","probe_model_answer_correct","[0.5507101972360304, 0.4492898027639695]","0"
"1","12","5","probe_model_answer_correct","[0.5841814786270266, 0.4158185213729734]","0"
"1","12","6","probe_model_answer_correct","[0.5125483820959403, 0.4874516179040596]","0"
"1","12","7","probe_model_answer_correct","[0.5432848635170012, 0.4567151364829989]","0"
"1","12","8","probe_model_answer_correct","[0.5301823794559046, 0.4698176205440953]","0"
"1","12","9","probe_model_answer_correct","[0.6022178536976434, 0.3977821463023567]","0"
"1","12","10","probe_model_answer_correct","[0.4487042245125014, 0.5512957754874986]","1"
"1","12","11","probe_model_answer_correct","[0.4199763670712038, 0.5800236329287962]","1"
"1","12","12","probe_model_answer_correct","[0.4804383745161669, 0.5195616254838331]","1"
"1","12","13","probe_model_answer_correct","[0.5021104816545239, 0.4978895183454761]","0"
"1","12","14","probe_model_answer_correct","[0.46128679077336737, 0.5387132092266326]","1"
"1","12","15","probe_model_answer_correct","[0.5847480026702648, 0.4152519973297353]","0"
"1","12","16","probe_model_answer_correct","[0.5902396593042968, 0.4097603406957031]","0"
"1","12","17","probe_model_answer_correct","[0.41999501680141726, 0.5800049831985828]","1"
"1","12","18","probe_model_answer_correct","[0.4214200058334914, 0.5785799941665085]","1"
"1","12","19","probe_model_answer_correct","[0.5310880100086081, 0.4689119899913919]","0"
"1","12","20","probe_model_answer_correct","[0.4104263383216724, 0.5895736616783275]","1"
"1","12","21","probe_model_answer_correct","[0.44859911082549503, 0.5514008891745049]","1"
"1","12","22","probe_model_answer_correct","[0.5754755564719309, 0.42452444352806906]","0"
"1","12","23","probe_model_answer_correct","[0.6057593890619651, 0.3942406109380348]","0"
"1","12","24","probe_model_answer_correct","[0.6107997655406577, 0.3892002344593423]","0"
"1","12","25","probe_model_answer_correct","[0.4737248449158624, 0.5262751550841376]","1"
"1","12","26","probe_model_answer_correct","[0.4616749640507141, 0.5383250359492858]","1"
"1","12","27","probe_model_answer_correct","[0.43756325871785057, 0.5624367412821495]","1"
"1","13","0","probe_model_answer_correct","[0.461348000194675, 0.5386519998053251]","1"
"1","13","1","probe_model_answer_correct","[0.610630002739842, 0.3893699972601579]","0"
"1","13","2","probe_model_answer_correct","[0.5327499668096048, 0.4672500331903951]","0"
"1","13","3","probe_model_answer_correct","[0.5422423333125068, 0.45775766668749324]","0"
"1","13","4","probe_model_answer_correct","[0.5480778589873385, 0.45192214101266165]","0"
"1","13","5","probe_model_answer_correct","[0.5808414843938757, 0.4191585156061242]","0"
"1","13","6","probe_model_answer_correct","[0.5617224242389083, 0.4382775757610918]","0"
"1","13","7","probe_model_answer_correct","[0.41878514644949455, 0.5812148535505055]","1"
"1","13","8","probe_model_answer_correct","[0.46992317055151805, 0.5300768294484818]","1"
"1","13","9","probe_model_answer_correct","[0.5235303117638767, 0.4764696882361233]","0"
"1","13","10","probe_model_answer_correct","[0.5917608824024957, 0.40823911759750436]","0"
"1","13","11","probe_model_answer_correct","[0.40431067904796336, 0.5956893209520365]","1"
"1","13","12","probe_model_answer_correct","[0.44541529384385176, 0.5545847061561483]","1"
"1","13","13","probe_model_answer_correct","[0.5115197212028333, 0.48848027879716666]","0"
"1","13","14","probe_model_answer_correct","[0.4945926854541338, 0.5054073145458662]","1"
"1","13","15","probe_model_answer_correct","[0.6128205985951739, 0.38717940140482626]","0"
"1","13","16","probe_model_answer_correct","[0.497353515173621, 0.5026464848263791]","1"
"1","13","17","probe_model_answer_correct","[0.4440895895875488, 0.5559104104124512]","1"
"1","13","18","probe_model_answer_correct","[0.4004254749092943, 0.5995745250907056]","1"
"1","13","19","probe_model_answer_correct","[0.3318166554710938, 0.6681833445289064]","1"
"1","13","20","probe_model_answer_correct","[0.5216530106121451, 0.4783469893878549]","0"
"1","13","21","probe_model_answer_correct","[0.5831139924254254, 0.4168860075745746]","0"
"1","13","22","probe_model_answer_correct","[0.5314511459352084, 0.4685488540647917]","0"
"1","13","23","probe_model_answer_correct","[0.5656336205339343, 0.43436637946606577]","0"
"1","13","24","probe_model_answer_correct","[0.46664668047406854, 0.5333533195259315]","1"
"1","13","25","probe_model_answer_correct","[0.574043595599359, 0.425956404400641]","0"
"1","13","26","probe_model_answer_correct","[0.49654535825440876, 0.5034546417455913]","1"
"1","13","27","probe_model_answer_correct","[0.6029167594109428, 0.39708324058905725]","0"
"1","14","0","probe_model_answer_correct","[0.44269803908469524, 0.5573019609153048]","1"
"1","14","1","probe_model_answer_correct","[0.612781842549634, 0.3872181574503661]","0"
"1","14","2","probe_model_answer_correct","[0.5382574951032743, 0.4617425048967257]","0"
"1","14","3","probe_model_answer_correct","[0.3708347477764628, 0.6291652522235373]","1"
"1","14","4","probe_model_answer_correct","[0.6661801214025066, 0.3338198785974933]","0"
"1","14","5","probe_model_answer_correct","[0.5684846219124682, 0.4315153780875319]","0"
"1","14","6","probe_model_answer_correct","[0.44135855936036456, 0.5586414406396355]","1"
"1","14","7","probe_model_answer_correct","[0.4346982418931569, 0.565301758106843]","1"
"1","14","8","probe_model_answer_correct","[0.3948632165798705, 0.6051367834201294]","1"
"1","14","9","probe_model_answer_correct","[0.5874505247268372, 0.4125494752731625]","0"
"1","14","10","probe_model_answer_correct","[0.4189747309465038, 0.5810252690534962]","1"
"1","14","11","probe_model_answer_correct","[0.4284232177668538, 0.5715767822331461]","1"
"1","14","12","probe_model_answer_correct","[0.43778656459939436, 0.5622134354006055]","1"
"1","14","13","probe_model_answer_correct","[0.6328632302494593, 0.3671367697505406]","0"
"1","14","14","probe_model_answer_correct","[0.7054482645752649, 0.29455173542473523]","0"
"1","14","15","probe_model_answer_correct","[0.47303890529662657, 0.5269610947033734]","1"
"1","14","16","probe_model_answer_correct","[0.5336167257873952, 0.46638327421260484]","0"
"1","14","17","probe_model_answer_correct","[0.46710372535656647, 0.5328962746434335]","1"
"1","14","18","probe_model_answer_correct","[0.5486026859701179, 0.4513973140298821]","0"
"1","14","19","probe_model_answer_correct","[0.47647311759571953, 0.5235268824042804]","1"
"1","14","20","probe_model_answer_correct","[0.4404074318637801, 0.5595925681362198]","1"
"1","14","21","probe_model_answer_correct","[0.5724300894897038, 0.42756991051029614]","0"
"1","14","22","probe_model_answer_correct","[0.5215652054713741, 0.47843479452862586]","0"
"1","14","23","probe_model_answer_correct","[0.46575694958758573, 0.5342430504124143]","1"
"1","14","24","probe_model_answer_correct","[0.49445768768987847, 0.5055423123101216]","1"
"1","14","25","probe_model_answer_correct","[0.5210080955848285, 0.4789919044151714]","0"
"1","14","26","probe_model_answer_correct","[0.46266488624744667, 0.5373351137525534]","1"
"1","14","27","probe_model_answer_correct","[0.49709767112958586, 0.5029023288704141]","1"
"1","15","0","probe_model_answer_correct","[0.45837739528044463, 0.5416226047195555]","1"
"1","15","1","probe_model_answer_correct","[0.5209500803653068, 0.4790499196346932]","0"
"1","15","2","probe_model_answer_correct","[0.456342940525086, 0.543657059474914]","1"
"1","15","3","probe_model_answer_correct","[0.39537340520957126, 0.6046265947904287]","1"
"1","15","4","probe_model_answer_correct","[0.5434094638032066, 0.4565905361967933]","0"
"1","15","5","probe_model_answer_correct","[0.42342442094993693, 0.5765755790500631]","1"
"1","15","6","probe_model_answer_correct","[0.677748483849915, 0.3222515161500848]","0"
"1","15","7","probe_model_answer_correct","[0.5640108151314848, 0.4359891848685152]","0"
"1","15","8","probe_model_answer_correct","[0.39380873813987, 0.60619126186013]","1"
"1","15","9","probe_model_answer_correct","[0.5451886198804657, 0.45481138011953415]","0"
"1","15","10","probe_model_answer_correct","[0.6009715371148027, 0.3990284628851974]","0"
"1","15","11","probe_model_answer_correct","[0.44476593183083774, 0.5552340681691623]","1"
"1","15","12","probe_model_answer_correct","[0.5084668332152317, 0.49153316678476844]","0"
"1","15","13","probe_model_answer_correct","[0.4917494146356649, 0.5082505853643351]","1"
"1","15","14","probe_model_answer_correct","[0.4735529872143156, 0.5264470127856845]","1"
"1","15","15","probe_model_answer_correct","[0.6684126685654007, 0.3315873314345993]","0"
"1","15","16","probe_model_answer_correct","[0.4876680530172372, 0.5123319469827629]","1"
"1","15","17","probe_model_answer_correct","[0.43414204974794224, 0.5658579502520577]","1"
"1","15","18","probe_model_answer_correct","[0.43057425476083183, 0.5694257452391681]","1"
"1","15","19","probe_model_answer_correct","[0.41988400119489216, 0.5801159988051078]","1"
"1","15","20","probe_model_answer_correct","[0.6944740857746062, 0.3055259142253937]","0"
"1","15","21","probe_model_answer_correct","[0.6355586241089818, 0.36444137589101816]","0"
"1","15","22","probe_model_answer_correct","[0.34545320241911287, 0.6545467975808871]","1"
"1","15","23","probe_model_answer_correct","[0.5022921167013147, 0.4977078832986852]","0"
"1","15","24","probe_model_answer_correct","[0.3443233504080571, 0.6556766495919429]","1"
"1","15","25","probe_model_answer_correct","[0.4214101124746071, 0.5785898875253929]","1"
"1","15","26","probe_model_answer_correct","[0.38502613466186214, 0.6149738653381378]","1"
"1","15","27","probe_model_answer_correct","[0.38525887901339356, 0.6147411209866065]","1"
"1","16","0","probe_model_answer_correct","[0.6474449766109897, 0.3525550233890103]","0"
"1","16","1","probe_model_answer_correct","[0.4411764977529599, 0.5588235022470401]","1"
"1","16","2","probe_model_answer_correct","[0.4069803715713968, 0.5930196284286032]","1"
"1","16","3","probe_model_answer_correct","[0.37615051553143314, 0.6238494844685668]","1"
"1","16","4","probe_model_answer_correct","[0.5258647576799719, 0.474135242320028]","0"
"1","16","5","probe_model_answer_correct","[0.5594720398951191, 0.4405279601048809]","0"
"1","16","6","probe_model_answer_correct","[0.4227952598181652, 0.5772047401818348]","1"
"1","16","7","probe_model_answer_correct","[0.5486233304643305, 0.45137666953566935]","0"
"1","16","8","probe_model_answer_correct","[0.6255371572423652, 0.37446284275763486]","0"
"1","16","9","probe_model_answer_correct","[0.4058962638695049, 0.594103736130495]","1"
"1","16","10","probe_model_answer_correct","[0.43571779017445555, 0.5642822098255446]","1"
"1","16","11","probe_model_answer_correct","[0.46676264914638144, 0.5332373508536186]","1"
"1","16","12","probe_model_answer_correct","[0.5856141045833242, 0.41438589541667564]","0"
"1","16","13","probe_model_answer_correct","[0.5835270246464769, 0.4164729753535233]","0"
"1","16","14","probe_model_answer_correct","[0.44343497177553776, 0.5565650282244623]","1"
"1","16","15","probe_model_answer_correct","[0.4821723963156974, 0.5178276036843027]","1"
"1","16","16","probe_model_answer_correct","[0.5261686691924526, 0.4738313308075473]","0"
"1","16","17","probe_model_answer_correct","[0.5765673181422963, 0.42343268185770366]","0"
"1","16","18","probe_model_answer_correct","[0.512098989082888, 0.4879010109171121]","0"
"1","16","19","probe_model_answer_correct","[0.4608415038576501, 0.5391584961423499]","1"
"1","16","20","probe_model_answer_correct","[0.5618002218677375, 0.43819977813226246]","0"
"1","16","21","probe_model_answer_correct","[0.5903434953224475, 0.4096565046775525]","0"
"1","16","22","probe_model_answer_correct","[0.43727992585816305, 0.562720074141837]","1"
"1","16","23","probe_model_answer_correct","[0.5177797364097355, 0.48222026359026443]","0"
"1","16","24","probe_model_answer_correct","[0.5635122429001663, 0.4364877570998336]","0"
"1","16","25","probe_model_answer_correct","[0.6504000579689012, 0.3495999420310989]","0"
"1","16","26","probe_model_answer_correct","[0.4596696346401667, 0.5403303653598331]","1"
"1","16","27","probe_model_answer_correct","[0.4383578814845603, 0.5616421185154398]","1"
"1","17","0","probe_model_answer_correct","[0.5091559869219825, 0.4908440130780176]","0"
"1","17","1","probe_model_answer_correct","[0.5007869227196268, 0.4992130772803732]","0"
"1","17","2","probe_model_answer_correct","[0.5503482603877089, 0.44965173961229105]","0"
"1","17","3","probe_model_answer_correct","[0.4632057286974956, 0.5367942713025043]","1"
"1","17","4","probe_model_answer_correct","[0.5810249539580629, 0.4189750460419372]","0"
"1","17","5","probe_model_answer_correct","[0.42635004764458806, 0.5736499523554119]","1"
"1","17","6","probe_model_answer_correct","[0.38626025114829954, 0.6137397488517006]","1"
"1","17","7","probe_model_answer_correct","[0.44805472669893937, 0.5519452733010607]","1"
"1","17","8","probe_model_answer_correct","[0.4539917630133882, 0.5460082369866116]","1"
"1","17","9","probe_model_answer_correct","[0.5341799650690757, 0.4658200349309243]","0"
"1","17","10","probe_model_answer_correct","[0.5272511890037758, 0.4727488109962242]","0"
"1","17","11","probe_model_answer_correct","[0.4800882662493202, 0.5199117337506797]","1"
"1","17","12","probe_model_answer_correct","[0.5807014951163313, 0.41929850488366865]","0"
"1","17","13","probe_model_answer_correct","[0.6103535405692223, 0.38964645943077764]","0"
"1","17","14","probe_model_answer_correct","[0.4227427940989749, 0.5772572059010251]","1"
"1","17","15","probe_model_answer_correct","[0.6097379007042641, 0.3902620992957358]","0"
"1","17","16","probe_model_answer_correct","[0.3126364166014654, 0.6873635833985346]","1"
"1","17","17","probe_model_answer_correct","[0.5289831184333259, 0.47101688156667415]","0"
"1","17","18","probe_model_answer_correct","[0.4980939420095465, 0.5019060579904535]","1"
"1","17","19","probe_model_answer_correct","[0.5871048457592548, 0.41289515424074513]","0"
"1","17","20","probe_model_answer_correct","[0.5794028969453565, 0.4205971030546434]","0"
"1","17","21","probe_model_answer_correct","[0.5420742937636265, 0.4579257062363736]","0"
"1","17","22","probe_model_answer_correct","[0.42928541881664106, 0.5707145811833588]","1"
"1","17","23","probe_model_answer_correct","[0.3814743656269532, 0.6185256343730469]","1"
"1","17","24","probe_model_answer_correct","[0.5174059764357258, 0.48259402356427406]","0"
"1","17","25","probe_model_answer_correct","[0.4367967538577909, 0.5632032461422091]","1"
"1","17","26","probe_model_answer_correct","[0.5240462286525072, 0.4759537713474929]","0"
